frame_name;position;guessed_gender;;;
Playdate-3701.jpeg;[394.27994 143.64662 414.2084  163.98134];M;;;
Playdate-3701.jpeg;[261.9083  131.49268 277.5542  151.62941];M;;;
Playdate-3701.jpeg;[191.95107 144.67686 208.60446 166.47089];F;;;
Playdate-3701.jpeg;[308.40802 191.43431 326.00592 211.18053];M;;;
Playdate-3701.jpeg;[174.57729 179.45909 191.19469 199.24348];M;;;
Playdate-3701.jpeg;[385.5551  122.64441 401.1457  141.35393];M;;;
Playdate-3701.jpeg;[306.91275 118.97103 321.07303 134.23785];F;;;
Playdate-3701.jpeg;[235.41351 181.25171 249.67326 201.13577];F;;;
Playdate-3701.jpeg;[118.80511 152.74124 177.51385 263.4653 ];F;;;
Playdate-37075.jpeg;[271.45605   47.805992 359.61514  163.63843 ];F;;;
Playdate-37313.jpeg;[246.8297    50.968025 334.81415  167.15086 ];F;;;
Playdate-37399.jpeg;[167.8691  166.49182 220.52113 238.40144];M;;;
Playdate-37399.jpeg;[322.18884  103.259384 391.0383   206.17921 ];M;;;
Playdate-37533.jpeg;[418.36404   93.594574 473.2857   161.81822 ];M;;;
Playdate-37611.jpeg;[351.6118    63.363194 467.55252  218.35419 ];M;;;
Playdate-37781.jpeg;[335.80902   34.410976 404.26376  124.385544];M;;;
Playdate-37781.jpeg;[188.32855 169.12987 242.9691  244.25548];M;;;
Playdate-37781.jpeg;[335.459   190.91528 375.41187 269.4005 ];F;;;
Playdate-37938.jpeg;[208.77101  62.23272 301.31128 172.66531];M;;;
Playdate-38047.jpeg;[161.27716    -2.3581123 241.08017   107.56398  ];M;;;
Playdate-38047.jpeg;[316.2708  101.50469 384.5168  206.15364];M;;;
Playdate-38126.jpeg;[116.296814  42.8827   248.36082  216.90717 ];M;;;
Playdate-38187.jpeg;[500.92416 105.02463 585.4943  207.37852];M;;;
Playdate-38187.jpeg;[104.27627   12.887336 187.88818  128.17809 ];M;;;
Playdate-38359.jpeg;[449.0176    54.582325 552.0794   192.17137 ];M;;;
Playdate-38434.jpeg;[119.98186 108.75984 138.54253 128.20294];M;;;
Playdate-38495.jpeg;[ 43.24457  39.54601 130.89438 185.56766];M;;;
Playdate-38782.jpeg;[248.87051  62.38237 277.22842  98.74419];M;;;
Playdate-38986.jpeg;[552.38916  69.81485 641.0249  191.06474];M;;;
Playdate-39060.jpeg;[113.241554  66.13463  192.92017  158.36877 ];M;;;
Playdate-39060.jpeg;[408.92453 104.19177 502.22552 222.8279 ];M;;;
Playdate-39165.jpeg;[299.4      76.42541 450.14206 260.0611 ];M;;;
Playdate-39165.jpeg;[504.44617 220.95764 608.242   361.42853];M;;;
Playdate-39272.jpeg;[508.33813  103.595924 605.32965  223.16841 ];M;;;
Playdate-39272.jpeg;[167.25342  45.01721 320.46948 238.79051];M;;;
Playdate-39464.jpeg;[562.1082    97.520035 678.27747  236.93715 ];M;;;
Playdate-39464.jpeg;[196.96623   25.828676 381.6716   273.14282 ];M;;;
Playdate-39714.jpeg;[349.73007    -7.5409985 511.00214   223.68582  ];M;;;
Playdate-39858.jpeg;[144.66893   58.253796 209.95366  166.259   ];M;;;
Playdate-39858.jpeg;[489.9645   74.08736 542.0103  182.93887];M;;;
Playdate-39936.jpeg;[380.97995  58.34821 565.4533  271.60654];M;;;
Playdate-40068.jpeg;[325.02432   33.648838 477.53455  231.98361 ];M;;;
Playdate-40184.jpeg;[249.5149   55.52565 443.03693 293.5181 ];M;;;
Playdate-40276.jpeg;[150.40369   17.662205 345.45795  261.03625 ];M;;;
Playdate-40353.jpeg;[ 54.9818  146.33339 155.45279 278.52127];M;;;
Playdate-40353.jpeg;[305.92212   33.855152 452.67358  234.67122 ];M;;;
Playdate-4050.jpeg;[360.08878  53.84679 454.23737 175.73048];M;;;
Playdate-4050.jpeg;[195.55756 187.54916 216.6338  214.2609 ];F;;;
Playdate-4050.jpeg;[263.17764 133.84506 279.4787  155.1378 ];F;;;
Playdate-4050.jpeg;[194.89687 121.12972 210.87286 141.39737];M;;;
Playdate-4050.jpeg;[247.88849  101.788536 264.97928  121.30008 ];F;;;
Playdate-4050.jpeg;[254.18056 186.74529 275.77078 209.20497];F;;;
Playdate-40565.jpeg;[139.50139   27.252092 304.5826   269.0139  ];M;;;
Playdate-40638.jpeg;[285.50024   59.287804 447.37872  261.819   ];M;;;
Playdate-40638.jpeg;[532.7502  114.54197 642.95135 261.8514 ];M;;;
Playdate-40750.jpeg;[348.45428  38.66255 500.8268  242.12651];M;;;
Playdate-40886.jpeg;[206.3905    39.018314 372.54126  248.07077 ];M;;;
Playdate-41039.jpeg;[279.887     33.540977 399.19153  186.69672 ];M;;;
Playdate-41039.jpeg;[108.50152 134.96083 193.52898 241.94897];M;;;
Playdate-41086.jpeg;[529.54065  77.06484 636.1866  212.3354 ];M;;;
Playdate-41086.jpeg;[226.30803   63.422485 379.64954  248.88727 ];M;;;
Playdate-41210.jpeg;[126.10614 138.40837 210.00096 248.33002];M;;;
Playdate-41210.jpeg;[258.2829    43.076397 370.3235   191.75807 ];M;;;
Playdate-41300.jpeg;[266.19803   19.875418 460.4372   275.26212 ];M;;;
Playdate-4142.jpeg;[278.6362   80.84914 424.74695 267.5359 ];M;;;
Playdate-4142.jpeg;[605.33203 194.08566 631.616   231.19044];M;;;
Playdate-4142.jpeg;[498.18777 129.73192 521.0182  158.71262];F;;;
Playdate-4142.jpeg;[168.56804 205.67493 191.14871 231.60745];M;;;
Playdate-41544.jpeg;[200.59181  116.506775 261.18585  200.91127 ];M;;;
Playdate-41544.jpeg;[450.6757   65.91829 533.84094 181.98213];F;;;
Playdate-41544.jpeg;[105.829254 109.13407  195.30045  220.0673  ];M;;;
Playdate-41671.jpeg;[370.2942    36.824318 482.9351   194.04878 ];F;;;
Playdate-41774.jpeg;[178.2585    73.460014 267.3956   181.75012 ];M;;;
Playdate-41774.jpeg;[515.2253   43.50694 596.93884 150.1327 ];M;;;
Playdate-41926.jpeg;[305.40598  -37.641495 460.45102  147.3057  ];F;;;
Playdate-42016.jpeg;[117.51444   76.197556 202.80374  177.24748 ];M;;;
Playdate-42016.jpeg;[497.5241   71.58667 582.26935 190.4357 ];M;;;
Playdate-42016.jpeg;[197.47296 113.30279 246.81459 180.99216];M;;;
Playdate-42134.jpeg;[249.18828   26.561405 392.70746  225.72343 ];M;;;
Playdate-42134.jpeg;[ 44.022137 167.75058  151.0552   299.5095  ];M;;;
Playdate-42407.jpeg;[528.0669  107.14588 617.7953  233.06383];F;;;
Playdate-42407.jpeg;[213.75597   33.770992 362.139    216.97902 ];M;;;
Playdate-42465.jpeg;[211.95801  44.93047 387.46127 273.909  ];M;;;
Playdate-42663.jpeg;[533.7204   60.55933 634.2691  192.79591];F;;;
Playdate-42663.jpeg;[ 66.761604  52.71864  161.20035  178.16786 ];F;;;
Playdate-42752.jpeg;[126.6268   25.26106 300.6719  262.13815];M;;;
Playdate-42838.jpeg;[455.6739    74.547226 535.5043   183.99669 ];M;;;
Playdate-42838.jpeg;[129.70006   60.969738 212.91179  158.46744 ];M;;;
Playdate-4291.jpeg;[443.8547   32.37471 612.8895  255.6262 ];M;;;
Playdate-4291.jpeg;[195.43085   48.744465 283.35367  160.55888 ];M;;;
Playdate-42993.jpeg;[436.04678   51.522858 582.1397   242.45483 ];M;;;
Playdate-42993.jpeg;[254.09804 176.88788 356.07922 307.98187];M;;;
Playdate-43595.jpeg;[169.84032 116.84588 233.07802 196.55666];M;;;
Playdate-43595.jpeg;[256.37357   46.368217 346.8389   165.89355 ];M;;;
Playdate-43775.jpeg;[327.35846   14.951208 515.60284  257.08755 ];M;;;
Playdate-43832.jpeg;[294.5889     5.731035 510.0782   297.58884 ];M;;;
Playdate-43908.jpeg;[272.4653    38.272385 462.92963  304.4372  ];M;;;
Playdate-43908.jpeg;[ 22.019691 210.2148   159.6485   390.0958  ];M;;;
Playdate-4399.jpeg;[370.60986   46.839104 500.1131   221.45216 ];M;;;
Playdate-4399.jpeg;[ 47.158157 205.31673   65.00008  229.06148 ];M;;;
Playdate-4399.jpeg;[252.21396 215.50905 273.69373 239.38356];M;;;
Playdate-4399.jpeg;[157.74019 173.95    173.14783 194.92499];M;;;
Playdate-4399.jpeg;[180.31982 196.15161 203.51381 222.42802];F;;;
Playdate-44046.jpeg;[379.18716  70.10811 475.3524  245.89728];M;;;
Playdate-44046.jpeg;[294.49982 128.72142 395.6102  268.4262 ];M;;;
Playdate-44133.jpeg;[264.66553  65.69791 395.02652 251.99599];F;;;
Playdate-44361.jpeg;[251.2668   57.66563 351.30923 206.649  ];M;;;
Playdate-44361.jpeg;[532.6141  132.90543 615.3873  240.44647];M;;;
Playdate-44510.jpeg;[204.97171   72.876785 392.4732   297.44308 ];M;;;
Playdate-44569.jpeg;[ 86.58951  -26.556976 336.08246  314.13696 ];M;;;
Playdate-44751.jpeg;[161.47173  86.09677 227.83774 175.19797];M;;;
Playdate-44751.jpeg;[222.61368 125.3744  259.9301  179.15265];M;;;
Playdate-44751.jpeg;[526.71533  83.30674 583.2321  159.4732 ];F;;;
Playdate-4494.jpeg;[285.727    69.84943 410.09436 219.31941];M;;;
Playdate-4494.jpeg;[115.49456 195.09155 134.87788 221.36902];F;;;
Playdate-4494.jpeg;[ 81.31908 154.86917 100.3164  181.5272 ];F;;;
Playdate-4533.jpeg;[628.7862    82.69744  642.37933   99.773735];M;;;
Playdate-4533.jpeg;[317.9128   82.21446 330.2847   96.01538];M;;;
Playdate-4533.jpeg;[390.85037  79.34356 403.86667  94.31772];M;;;
Playdate-45360.jpeg;[478.68823  34.57066 578.0144  203.94783];M;;;
Playdate-45360.jpeg;[258.5241    62.006413 362.5958   202.1082  ];M;;;
Playdate-45466.jpeg;[485.3747      3.9674377 598.76666   189.92409  ];M;;;
Playdate-45466.jpeg;[381.27908   62.578167 502.83582  229.933   ];M;;;
Playdate-45565.jpeg;[497.3163   78.94659 611.02954 221.03368];M;;;
Playdate-45565.jpeg;[224.70192  19.03256 392.80728 225.6731 ];M;;;
Playdate-45734.jpeg;[263.55957   34.215607 415.16797  237.40408 ];M;;;
Playdate-45897.jpeg;[255.9105    27.508091 429.1708   250.70804 ];M;;;
Playdate-46242.jpeg;[261.2962    47.284958 392.95883  227.4552  ];M;;;
Playdate-46242.jpeg;[-44.265556    1.6779556 147.2514    240.46906  ];M;;;
Playdate-46322.jpeg;[324.2405    44.302864 441.042    199.23555 ];F;;;
Playdate-46372.jpeg;[377.45602   62.847855 500.55145  236.15482 ];F;;;
Playdate-46508.jpeg;[237.27058  67.05212 344.16565 228.96513];F;;;
Playdate-46584.jpeg;[362.71118  71.09211 476.1057  233.38428];F;;;
Playdate-46650.jpeg;[270.40945   47.347153 387.51025  204.25345 ];M;;;
Playdate-46650.jpeg;[516.7838   -11.781438 665.12915  222.79546 ];M;;;
Playdate-4669.jpeg;[280.8301   89.47336 431.36166 269.90094];M;;;
Playdate-46764.jpeg;[343.67358  73.76026 461.44128 237.44667];F;;;
Playdate-46850.jpeg;[190.2786   61.37482 304.8293  228.60545];M;;;
Playdate-46850.jpeg;[552.93787 -28.57289 689.6025  207.75308];M;;;
Playdate-46946.jpeg;[292.3831   -16.093168 487.8518   275.9631  ];M;;;
Playdate-4703.jpeg;[256.21606  43.61124 361.61554 173.37462];M;;;
Playdate-4703.jpeg;[540.80853 177.32437 569.4075  219.65158];M;;;
Playdate-4703.jpeg;[485.29367 116.11482 505.74487 143.08524];M;;;
Playdate-4703.jpeg;[ 24.025747 169.60477   49.715    197.76471 ];M;;;
Playdate-47135.jpeg;[271.74323  56.4908  397.1132  232.8249 ];F;;;
Playdate-47369.jpeg;[ 59.432114 107.375015 169.89813  247.09581 ];F;;;
Playdate-47369.jpeg;[409.25623    -8.4619875 558.2785    209.4681   ];M;;;
Playdate-47441.jpeg;[384.5722   -40.151474 567.5267   225.93909 ];M;;;
Playdate-47441.jpeg;[-28.144457  92.97406  111.38488  265.70847 ];M;;;
Playdate-47530.jpeg;[296.85257  48.0689  405.82144 188.24022];M;;;
Playdate-47530.jpeg;[534.4444      2.9565582 678.13226   219.25957  ];M;;;
Playdate-47736.jpeg;[170.57654   59.972195 256.3652   178.4452  ];F;;;
Playdate-47835.jpeg;[342.79053  105.779854 411.98172  210.0219  ];F;;;
Playdate-47883.jpeg;[286.52484   32.470478 413.4461   220.85431 ];F;;;
Playdate-47956.jpeg;[169.92046  67.38464 253.43375 187.50728];F;;;
Playdate-48034.jpeg;[203.01076   36.085632 366.93448  261.73914 ];M;;;
Playdate-4816.jpeg;[157.61728 109.36515 180.0918  136.87894];M;;;
Playdate-48198.jpeg;[263.25632   50.781776 376.44952  224.45876 ];M;;;
Playdate-48198.jpeg;[469.4906   -25.295317 747.82874  353.33212 ];F;;;
Playdate-48252.jpeg;[348.47485  71.8617  483.07965 233.2164 ];F;;;
Playdate-48446.jpeg;[263.21988   63.380657 370.37347  215.45561 ];F;;;
Playdate-48514.jpeg;[345.1867   72.81066 476.30997 228.56021];F;;;
Playdate-48553.jpeg;[350.31522   49.361923 466.3449   209.60884 ];F;;;
Playdate-48657.jpeg;[350.645     57.000652 481.97815  208.1635  ];F;;;
Playdate-48801.jpeg;[425.7793   69.04161 526.2514  207.31926];M;;;
Playdate-48873.jpeg;[436.54596   36.624485 539.94977  213.6505  ];M;;;
Playdate-48873.jpeg;[269.99808 125.58252 356.1527  232.92783];M;;;
Playdate-48951.jpeg;[346.92328 114.73098 421.98096 212.12132];M;;;
Playdate-48951.jpeg;[413.3294    77.220924 490.52115  207.05452 ];M;;;
Playdate-49150.jpeg;[497.01913    -1.3097763 646.7308    206.1206   ];M;;;
Playdate-49150.jpeg;[160.15889  68.77286 263.69574 204.64154];M;;;
Playdate-49248.jpeg;[449.12106  107.716194 591.1793   261.56735 ];M;;;
Playdate-49323.jpeg;[198.6028    44.191456 355.7323   271.0125  ];M;;;
Playdate-49519.jpeg;[440.21304  75.69065 493.82504 173.44656];F;;;
Playdate-49726.jpeg;[344.61844  29.11358 484.59256 225.23976];M;;;
Playdate-49726.jpeg;[-20.787497 128.0865    73.365036 252.28406 ];M;;;
Playdate-4981.jpeg;[222.45978   61.102528 328.68503  195.86807 ];M;;;
Playdate-50022.jpeg;[366.48047 137.4399  392.16367 166.4894 ];M;;;
Playdate-50022.jpeg;[521.1133  134.3981  544.26355 164.77695];M;;;
Playdate-50139.jpeg;[477.28458  117.313576 492.7502   138.08119 ];M;;;
Playdate-50139.jpeg;[207.33897 143.38486 222.00354 160.37558];M;;;
Playdate-50364.jpeg;[232.36784   15.763347 344.88797  179.29164 ];M;;;
Playdate-50463.jpeg;[364.972     53.320126 508.24414  266.89856 ];M;;;
Playdate-50534.jpeg;[313.97253   36.470825 431.35025  203.25476 ];M;;;
Playdate-50886.jpeg;[328.012    48.65816 403.36673 170.85713];M;;;
Playdate-51001.jpeg;[214.78369  40.9108  254.59703 106.1    ];M;;;
Playdate-51001.jpeg;[373.7953  173.36232 392.74313 203.47641];M;;;
Playdate-51164.jpeg;[482.15668  83.39669 518.02527 140.88597];M;;;
Playdate-51164.jpeg;[221.63286 119.27137 273.62732 169.96211];F;;;
Playdate-51336.jpeg;[346.01654   33.574608 424.20813  136.0316  ];M;;;
Playdate-51496.jpeg;[393.22153  63.30244 519.74493 224.21667];M;;;
Playdate-5159.jpeg;[285.94098  62.54163 383.0379  187.31668];M;;;
Playdate-51843.jpeg;[389.34177  38.66016 455.4077  123.07041];M;;;
Playdate-5201.jpeg;[399.73343   50.798275 495.07135  170.67734 ];F;;;
Playdate-52208.jpeg;[221.307     48.200764 325.03033  189.09451 ];M;;;
Playdate-52208.jpeg;[566.0083   106.386406 639.6301   249.45859 ];M;;;
Playdate-5232.jpeg;[256.6957    52.304844 364.85242  192.63239 ];M;;;
Playdate-52544.jpeg;[192.90715   51.443806 299.98138  196.2985  ];M;;;
Playdate-52544.jpeg;[540.3978    84.250336 611.7993   243.10916 ];M;;;
Playdate-52710.jpeg;[208.22108  57.85136 313.444   197.35596];M;;;
Playdate-52993.jpeg;[346.3398  106.0142  414.75882 190.23819];M;;;
Playdate-53381.jpeg;[444.57986  72.93816 497.08328 141.39314];M;;;
Playdate-53487.jpeg;[533.6147  136.5066  572.7758  212.09688];M;;;
Playdate-53622.jpeg;[273.22137  81.9699  321.61148 141.83496];F;;;
Playdate-53863.jpeg;[263.37833  86.41136 425.7822  298.2442 ];F;;;
Playdate-54010.jpeg;[201.635     54.362427 309.23526  194.26729 ];M;;;
Playdate-54101.jpeg;[246.19301   42.306915 403.51587  250.31813 ];M;;;
Playdate-54302.jpeg;[366.64212  78.00192 485.52625 235.50208];F;;;
Playdate-54302.jpeg;[ 34.52402 160.18608 174.51273 352.42746];F;;;
Playdate-54409.jpeg;[428.66833  72.44047 533.0504  155.49722];F;;;
Playdate-54409.jpeg;[-19.143917 148.71085  133.97314  360.24973 ];F;;;
Playdate-54537.jpeg;[412.11795 195.46762 424.276   210.59016];F;;;
Playdate-54537.jpeg;[459.77695 194.97461 470.89893 208.697  ];M;;;
Playdate-54686.jpeg;[295.15906  65.88068 391.35785 203.80757];F;;;
Playdate-54686.jpeg;[-43.33571  132.4666   114.199265 347.6667  ];F;;;
Playdate-5481.jpeg;[430.33087   41.753067 523.9458   167.23708 ];F;;;
Playdate-54925.jpeg;[163.54224   89.251076 227.57687  172.92223 ];M;;;
Playdate-54925.jpeg;[559.539   102.00326 579.60236 126.36511];M;;;
Playdate-54925.jpeg;[484.8662    98.739845 533.8045   200.90924 ];F;;;
Playdate-54925.jpeg;[669.7702  125.51111 691.24677 150.91359];M;;;
Playdate-54925.jpeg;[609.56085 146.73819 631.0686  171.37912];F;;;
Playdate-55113.jpeg;[28.129244 10.468415 73.16193  66.40419 ];M;;;
Playdate-55113.jpeg;[330.30032  85.91689 363.10638 126.89671];F;;;
Playdate-55508.jpeg;[426.14713 119.78203 464.4874  180.19003];F;;;
Playdate-55640.jpeg;[456.52982  37.61135 522.86725 157.54486];F;;;
Playdate-5594.jpeg;[422.01184  36.48369 521.76117 164.26859];F;;;
Playdate-55984.jpeg;[248.0866   29.31759 421.85754 276.5895 ];M;;;
Playdate-56125.jpeg;[398.41638  48.82066 519.54956 196.65967];M;;;
Playdate-56125.jpeg;[ 96.87629 -62.8204  194.51271 136.26175];F;;;
Playdate-56183.jpeg;[262.85242  123.343765 291.4575   155.20815 ];M;;;
Playdate-56183.jpeg;[395.8569  138.26776 424.54587 170.40965];M;;;
Playdate-56183.jpeg;[574.53033 195.01445 581.2778  203.78079];M;;;
Playdate-5631.jpeg;[224.14041   44.385433 286.7806   133.93045 ];M;;;
Playdate-5631.jpeg;[473.7851   47.4534  527.74866 129.6643 ];F;;;
Playdate-56372.jpeg;[202.76524   32.428837 266.8952   113.50853 ];M;;;
Playdate-56372.jpeg;[553.59406 158.77687 581.9627  194.77837];M;;;
Playdate-56372.jpeg;[ 20.354721   6.451524  74.631775 120.951355];M;;;
Playdate-56488.jpeg;[203.41212   31.089626 269.24426  116.327736];M;;;
Playdate-56488.jpeg;[549.44183 162.17769 578.3666  198.47493];M;;;
Playdate-56488.jpeg;[ 22.535751    1.7571731  83.75961   122.41633  ];M;;;
Playdate-56708.jpeg;[436.338    76.95434 543.9652  219.14188];F;;;
Playdate-56708.jpeg;[297.26044   13.956156 380.1549   202.44905 ];M;;;
Playdate-56810.jpeg;[245.11374   52.229183 403.19223  277.8969  ];M;;;
Playdate-57095.jpeg;[453.85953   89.864044 501.23923  154.14069 ];M;;;
Playdate-57095.jpeg;[289.4043    87.682274 328.82407  143.0323  ];F;;;
Playdate-57171.jpeg;[365.24445   39.094017 436.11746  129.11208 ];M;;;
Playdate-57327.jpeg;[416.883    66.55564 432.4032   89.57409];F;;;
Playdate-57403.jpeg;[350.52014  81.37999 381.27905 120.23703];M;;;
Playdate-57403.jpeg;[290.45483  76.03977 311.38467 103.70751];F;;;
Playdate-57403.jpeg;[462.44083  65.31459 488.0813   95.5625 ];M;;;
Playdate-57403.jpeg;[518.13074  69.71359 543.5419  106.05225];M;;;
Playdate-57488.jpeg;[384.78677  89.3027  437.3229  151.92819];M;;;
Playdate-57488.jpeg;[595.858    73.13823 628.2104  117.49267];M;;;
Playdate-57488.jpeg;[227.53207  88.65183 256.8269  125.51538];M;;;
Playdate-57488.jpeg;[487.811    66.62236 515.80994 101.29175];M;;;
Playdate-57557.jpeg;[129.20554  81.79862 175.83621 141.43192];M;;;
Playdate-57557.jpeg;[381.43982  70.31037 428.30423 130.32066];F;;;
Playdate-57619.jpeg;[380.54675   58.600067 426.69498  119.89262 ];F;;;
Playdate-57619.jpeg;[133.80803  69.56577 180.75258 129.2204 ];M;;;
Playdate-57774.jpeg;[303.7795   42.65111 392.34616 148.2477 ];M;;;
Playdate-57774.jpeg;[218.7588    69.880714 259.39694  117.42128 ];M;;;
Playdate-57774.jpeg;[491.81317   48.474186 531.74554   94.370995];M;;;
Playdate-57774.jpeg;[613.30554   51.796886 655.8503   108.01278 ];M;;;
Playdate-57854.jpeg;[272.62497  54.58488 353.90643 149.48662];M;;;
Playdate-57854.jpeg;[478.10117   51.231007 517.8644    97.63098 ];M;;;
Playdate-57854.jpeg;[218.63942   72.222404 258.86642  120.534164];M;;;
Playdate-57854.jpeg;[616.2352   49.15713 659.78925 106.77718];M;;;
Playdate-57910.jpeg;[568.1274    81.93123  588.1947   106.834435];M;;;
Playdate-57910.jpeg;[617.46173   47.252357 637.72235   81.87493 ];M;;;
Playdate-57910.jpeg;[331.9016  120.2778  350.21036 138.13391];F;;;
Playdate-57959.jpeg;[181.11212   79.98453  203.8057   108.679115];F;;;
Playdate-58014.jpeg;[431.05127  78.08949 514.7117  190.68733];F;;;
Playdate-58014.jpeg;[615.5048  103.99885 644.14087 138.04826];M;;;
Playdate-58074.jpeg;[317.60797  79.51777 401.66864 184.67172];M;;;
Playdate-58153.jpeg;[241.26796  109.137505 311.51358  195.40733 ];M;;;
Playdate-58211.jpeg;[653.5483    67.67398  677.8425   103.602806];M;;;
Playdate-58412.jpeg;[206.03824   58.566757 311.7027   199.30176 ];M;;;
Playdate-58412.jpeg;[542.71625 111.82249 611.07043 244.30016];M;;;
Playdate-58442.jpeg;[403.08856  65.50942 540.56824 239.69981];M;;;
Playdate-58660.jpeg;[332.34146   29.202639 523.11444  268.87195 ];M;;;
Playdate-58809.jpeg;[244.18517   31.322348 400.5467   249.30756 ];M;;;
Playdate-58909.jpeg;[194.70177  33.17812 240.4104  102.37301];M;;;
Playdate-58909.jpeg;[463.24817  91.73875 511.25284 163.05081];M;;;
Playdate-59026.jpeg;[131.69954   24.122627 185.19547  103.60473 ];M;;;
Playdate-59026.jpeg;[459.8425   89.57321 515.2035  172.08784];M;;;
Playdate-59101.jpeg;[220.37306   49.650974 372.73746  254.2939  ];M;;;
Playdate-59182.jpeg;[124.95745   28.090853 161.96858   87.065674];M;;;
Playdate-59299.jpeg;[202.81021   36.851406 307.61868  177.90358 ];M;;;
Playdate-59636.jpeg;[369.57138  74.66204 416.49948 133.91512];M;;;
Playdate-59772.jpeg;[164.23227   62.727745 319.86374  264.4483  ];M;;;
Playdate-59952.jpeg;[439.2077  109.35228 492.59976 178.57578];F;;;
Playdate-59952.jpeg;[224.83015 114.35069 279.33545 184.31378];M;;;
Playdate-60061.jpeg;[292.71063 108.49605 333.18466 153.88025];M;;;
Playdate-6043.jpeg;[165.6205  100.60857 239.24863 194.27809];M;;;
Playdate-60713.jpeg;[305.34973  64.4603  338.04227 101.08058];M;;;
Playdate-60843.jpeg;[542.59    112.47533 621.23413 207.34479];M;;;
Playdate-60843.jpeg;[171.09619 105.7222  249.67279 200.3233 ];M;;;
Playdate-60931.jpeg;[ 71.19922 -52.74659 207.63925 155.78397];F;;;
Playdate-60992.jpeg;[263.68292  77.8862  303.48715 128.02303];M;;;
Playdate-6133.jpeg;[218.98804   57.578316 311.74716  180.44472 ];M;;;
Playdate-61383.jpeg;[444.9421    87.981285 581.3163   276.85684 ];M;;;
Playdate-61495.jpeg;[422.35165   71.970764 560.8253   272.6395  ];M;;;
Playdate-61495.jpeg;[546.39825  33.03188 679.98114 189.88812];F;;;
Playdate-61795.jpeg;[425.07895 110.70056 521.8184  229.4306 ];M;;;
Playdate-61880.jpeg;[484.38058  91.75207 540.8518  166.79045];M;;;
Playdate-61880.jpeg;[352.09097   67.412186 432.7903   161.9164  ];M;;;
Playdate-61880.jpeg;[459.6811    66.910995 508.2512   137.42181 ];F;;;
